Row,Timestamp,Combined Event Source,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,InputEventSource,Data,StimType.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,Event Group,Event Label,Event Text,Event Index,Category 1 active on ScreenRecording-1,Category 1 instance on ScreenRecording-1,CatI_tem1 active on ScreenRecording-1,CatI_tem1 instance on ScreenRecording-1
4106,445253,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1205;Y:940,TestImage,,,,,,,,,,,,
4107,445278,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1202;Y:932,TestImage,,,,,,,,,,,,
4108,445302,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1202;Y:928,TestImage,,,,,,,,,,,,
4109,445326,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1202;Y:927,TestImage,,,,,,,,,,,,
4110,445349,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1208;Y:920,TestImage,,,,,,,,,,,,
4111,445373,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1244;Y:909,TestImage,,,,,,,,,,,,
4112,445397,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1311;Y:902,TestImage,,,,,,,,,,,,
4113,445421,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1435;Y:902,TestImage,,,,,,,,,,,,
4114,445446,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1582;Y:915,TestImage,,,,,,,,,,,,
4115,445470,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1697;Y:929,TestImage,,,,,,,,,,,,
4116,445493,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1737;Y:935,TestImage,,,,,,,,,,,,
4117,445518,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1751;Y:935,TestImage,,,,,,,,,,,,
4118,445542,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1757;Y:935,TestImage,,,,,,,,,,,,
4119,445565,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1765;Y:933,TestImage,,,,,,,,,,,,
4120,445589,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1775;Y:931,TestImage,,,,,,,,,,,,
4121,445613,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1786;Y:927,TestImage,,,,,,,,,,,,
4122,445637,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1804;Y:921,TestImage,,,,,,,,,,,,
4123,445661,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1817;Y:915,TestImage,,,,,,,,,,,,
4124,445686,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1823;Y:912,TestImage,,,,,,,,,,,,
4125,445725,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1824;Y:912,TestImage,,,,,,,,,,,,
4126,445750,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1827;Y:912,TestImage,,,,,,,,,,,,
4127,445774,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1829;Y:919,TestImage,,,,,,,,,,,,
4128,445797,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1829;Y:930,TestImage,,,,,,,,,,,,
4129,445821,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1827;Y:941,TestImage,,,,,,,,,,,,
4130,445845,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1817;Y:954,TestImage,,,,,,,,,,,,
4131,445870,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1813;Y:960,TestImage,,,,,,,,,,,,
4132,445882,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.41095495223999,56.0542837190747,3.48953628540039,1678.6953125,,,,,,,,
4133,445982,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1811;Y:961;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,42.0
4134,446054,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1811;Y:961;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,42.0
4135,446093,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1811;Y:961,TestImage,,,,,,,,,,,,
4136,446118,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1791;Y:961,TestImage,,,,,,,,,,,,
4137,446141,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1754;Y:957,TestImage,,,,,,,,,,,,
4138,446166,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1714;Y:949,TestImage,,,,,,,,,,,,
4139,446191,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1678;Y:946,TestImage,,,,,,,,,,,,
4140,446214,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1654;Y:939,TestImage,,,,,,,,,,,,
4141,446237,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1624;Y:929,TestImage,,,,,,,,,,,,
4142,446261,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1593;Y:917,TestImage,,,,,,,,,,,,
4143,446286,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1557;Y:907,TestImage,,,,,,,,,,,,
4144,446309,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1519;Y:897,TestImage,,,,,,,,,,,,
4145,446334,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1468;Y:881,TestImage,,,,,,,,,,,,
4146,446358,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1371;Y:842,TestImage,,,,,,,,,,,,
4147,446382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1219;Y:778,TestImage,,,,,,,,,,,,
4148,446406,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1065;Y:714,TestImage,,,,,,,,,,,,
4149,446429,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:884;Y:639,TestImage,,,,,,,,,,,,
4150,446454,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:702;Y:559,TestImage,,,,,,,,,,,,
4151,446478,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:585;Y:511,TestImage,,,,,,,,,,,,
4152,446502,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:542;Y:497,TestImage,,,,,,,,,,,,
4153,446525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:526;Y:492,TestImage,,,,,,,,,,,,
4154,446549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:519;Y:489,TestImage,,,,,,,,,,,,
4155,446573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:515;Y:488,TestImage,,,,,,,,,,,,
4156,446597,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:510;Y:488,TestImage,,,,,,,,,,,,
4157,446622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:506;Y:487,TestImage,,,,,,,,,,,,
4158,446670,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:503;Y:486,TestImage,,,,,,,,,,,,
4159,446758,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:502;Y:486,TestImage,,,,,,,,,,,,
4160,446930,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,7.73108720779419,56.0549861606891,4.00303411483765,1682.1328125,,,,,,,,
4161,447709,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:502;Y:486,TestImage,,,,,,,,,,,,
4162,447980,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,6.51774787902832,56.0134694390665,3.25258898735046,1678.6953125,,,,,,,,
4163,448478,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:503;Y:486,TestImage,,,,,,,,,,,,
4164,448501,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:503;Y:486,TestImage,,,,,,,,,,,,
4165,449026,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,7.71593427658081,55.9246226859091,4.56786680221558,1686.65234375,,,,,,,,
4166,449181,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:504;Y:486,TestImage,,,,,,,,,,,,
4167,449206,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:506;Y:486,TestImage,,,,,,,,,,,,
4168,449725,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:506;Y:486,TestImage,,,,,,,,,,,,
4169,449926,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:507;Y:486,TestImage,,,,,,,,,,,,
4170,450071,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,8.52727699279785,55.9930986322493,3.74119257926941,1678.73828125,,,,,,,,
4171,450614,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:506;Y:486,TestImage,,,,,,,,,,,,
4172,450638,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:488;Y:482,TestImage,,,,,,,,,,,,
4173,450662,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:440;Y:481,TestImage,,,,,,,,,,,,
4174,450685,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:383;Y:481,TestImage,,,,,,,,,,,,
4175,450717,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:337;Y:481,TestImage,,,,,,,,,,,,
4176,450741,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:287;Y:487,TestImage,,,,,,,,,,,,
4177,450765,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:265;Y:493,TestImage,,,,,,,,,,,,
4178,450790,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:245;Y:499,TestImage,,,,,,,,,,,,
4179,450814,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:233;Y:504,TestImage,,,,,,,,,,,,
4180,450838,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:226;Y:506,TestImage,,,,,,,,,,,,
4181,450861,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:215;Y:513,TestImage,,,,,,,,,,,,
4182,450886,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:204;Y:525,TestImage,,,,,,,,,,,,
4183,450910,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:200;Y:532,TestImage,,,,,,,,,,,,
4184,450933,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:199;Y:534,TestImage,,,,,,,,,,,,
4185,450958,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:199;Y:536,TestImage,,,,,,,,,,,,
4186,450998,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:199;Y:537,TestImage,,,,,,,,,,,,
4187,451021,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:203;Y:540,TestImage,,,,,,,,,,,,
4188,451045,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:209;Y:543,TestImage,,,,,,,,,,,,
4189,451078,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:218;Y:546,TestImage,,,,,,,,,,,,
4190,451102,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:220;Y:547,TestImage,,,,,,,,,,,,
4191,451119,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.97950744628906,55.9915726383973,2.6101861000061,1678.7265625,,,,,,,,
4192,451126,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:221;Y:547,TestImage,,,,,,,,,,,,
4193,451157,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:221;Y:547,TestImage,,,,,,,,,,,,
4194,451181,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:223;Y:547,TestImage,,,,,,,,,,,,
4195,451205,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:224;Y:547,TestImage,,,,,,,,,,,,
4196,451229,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:226;Y:547,TestImage,,,,,,,,,,,,
4197,451253,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:227;Y:547,TestImage,,,,,,,,,,,,
4198,451278,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:229;Y:546,TestImage,,,,,,,,,,,,
4199,451302,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:233;Y:541,TestImage,,,,,,,,,,,,
4200,451325,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:235;Y:534,TestImage,,,,,,,,,,,,
4201,451354,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:239;Y:525,TestImage,,,,,,,,,,,,
4202,451381,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:246;Y:506,TestImage,,,,,,,,,,,,
4203,451405,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:250;Y:489,TestImage,,,,,,,,,,,,
4204,451429,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:252;Y:479,TestImage,,,,,,,,,,,,
4205,451453,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:253;Y:470,TestImage,,,,,,,,,,,,
4206,451478,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:255;Y:456,TestImage,,,,,,,,,,,,
4207,451502,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:257;Y:445,TestImage,,,,,,,,,,,,
4208,451525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:260;Y:434,TestImage,,,,,,,,,,,,
4209,451550,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:264;Y:424,TestImage,,,,,,,,,,,,
4210,451573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:267;Y:421,TestImage,,,,,,,,,,,,
4211,451605,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:267;Y:419,TestImage,,,,,,,,,,,,
4212,451637,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:268;Y:419,TestImage,,,,,,,,,,,,
4213,451662,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:269;Y:418,TestImage,,,,,,,,,,,,
4214,451685,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:274;Y:417,TestImage,,,,,,,,,,,,
4215,451710,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:285;Y:418,TestImage,,,,,,,,,,,,
4216,451734,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:306;Y:437,TestImage,,,,,,,,,,,,
4217,451761,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:325;Y:451,TestImage,,,,,,,,,,,,
4218,451781,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:371;Y:485,TestImage,,,,,,,,,,,,
4219,451806,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:406;Y:505,TestImage,,,,,,,,,,,,
4220,451830,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:432;Y:520,TestImage,,,,,,,,,,,,
4221,451854,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:448;Y:528,TestImage,,,,,,,,,,,,
4222,451878,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:450;Y:530,TestImage,,,,,,,,,,,,
4223,451914,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:453;Y:531,TestImage,,,,,,,,,,,,
4224,451942,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:485;Y:539,TestImage,,,,,,,,,,,,
4225,451966,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:538;Y:547,TestImage,,,,,,,,,,,,
4226,451989,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:622;Y:559,TestImage,,,,,,,,,,,,
4227,452013,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:702;Y:570,TestImage,,,,,,,,,,,,
4228,452037,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:770;Y:574,TestImage,,,,,,,,,,,,
4229,452062,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:833;Y:576,TestImage,,,,,,,,,,,,
4230,452084,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:860;Y:580,TestImage,,,,,,,,,,,,
4231,452109,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:591,TestImage,,,,,,,,,,,,
4232,452134,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:959;Y:591,TestImage,,,,,,,,,,,,
4233,452158,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,9.38217449188232,56.0109503381045,3.09759497642517,1681.39453125,,,,,,,,
4234,452205,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:960;Y:591,TestImage,,,,,,,,,,,,
4235,452230,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:966;Y:571,TestImage,,,,,,,,,,,,
4236,452253,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:971;Y:528,TestImage,,,,,,,,,,,,
4237,452278,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:969;Y:466,TestImage,,,,,,,,,,,,
4238,452301,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:955;Y:422,TestImage,,,,,,,,,,,,
4239,452326,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:951;Y:403,TestImage,,,,,,,,,,,,
4240,452346,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:950;Y:397,TestImage,,,,,,,,,,,,
4241,452526,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:949;Y:391,TestImage,,,,,,,,,,,,
4242,452549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:970;Y:421,TestImage,,,,,,,,,,,,
4243,452573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:996;Y:449,TestImage,,,,,,,,,,,,
4244,452598,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1031;Y:472,TestImage,,,,,,,,,,,,
4245,452622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1065;Y:490,TestImage,,,,,,,,,,,,
4246,452653,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1111;Y:509,TestImage,,,,,,,,,,,,
4247,452678,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1156;Y:521,TestImage,,,,,,,,,,,,
4248,452701,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1172;Y:522,TestImage,,,,,,,,,,,,
4249,452725,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1184;Y:522,TestImage,,,,,,,,,,,,
4250,452749,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1197;Y:522,TestImage,,,,,,,,,,,,
4251,452773,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1205;Y:517,TestImage,,,,,,,,,,,,
4252,452805,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1208;Y:504,TestImage,,,,,,,,,,,,
4253,452829,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1212;Y:485,TestImage,,,,,,,,,,,,
4254,452853,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1215;Y:455,TestImage,,,,,,,,,,,,
4255,452877,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1225;Y:392,TestImage,,,,,,,,,,,,
4256,452901,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1227;Y:363,TestImage,,,,,,,,,,,,
4257,452926,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1230;Y:343,TestImage,,,,,,,,,,,,
4258,452955,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1232;Y:324,TestImage,,,,,,,,,,,,
4259,452982,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1233;Y:309,TestImage,,,,,,,,,,,,
4260,453029,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1233;Y:309,TestImage,,,,,,,,,,,,
4261,453097,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1233;Y:312,TestImage,,,,,,,,,,,,
4262,453125,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1233;Y:373,TestImage,,,,,,,,,,,,
4263,453150,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1233;Y:411,TestImage,,,,,,,,,,,,
4264,453174,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1233;Y:453,TestImage,,,,,,,,,,,,
4265,453188,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,8.5002965927124,56.0502386242608,2.65492486953735,1678.796875,,,,,,,,
4266,453212,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1229;Y:500,TestImage,,,,,,,,,,,,
4267,453237,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1223;Y:551,TestImage,,,,,,,,,,,,
4268,453261,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1220;Y:564,TestImage,,,,,,,,,,,,
4269,453325,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1220;Y:566,TestImage,,,,,,,,,,,,
4270,453350,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1233;Y:567,TestImage,,,,,,,,,,,,
4271,453374,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1271;Y:567,TestImage,,,,,,,,,,,,
4272,453397,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1348;Y:567,TestImage,,,,,,,,,,,,
4273,453421,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1440;Y:567,TestImage,,,,,,,,,,,,
4274,453445,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1527;Y:567,TestImage,,,,,,,,,,,,
4275,453475,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1588;Y:571,TestImage,,,,,,,,,,,,
4276,453501,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1674;Y:583,TestImage,,,,,,,,,,,,
4277,453525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1698;Y:583,TestImage,,,,,,,,,,,,
4278,453549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1706;Y:583,TestImage,,,,,,,,,,,,
4279,453607,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1708;Y:583,TestImage,,,,,,,,,,,,
4280,453629,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1708;Y:580,TestImage,,,,,,,,,,,,
4281,453653,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1709;Y:570,TestImage,,,,,,,,,,,,
4282,453678,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1699;Y:537,TestImage,,,,,,,,,,,,
4283,453702,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1668;Y:494,TestImage,,,,,,,,,,,,
4284,453726,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1636;Y:458,TestImage,,,,,,,,,,,,
4285,453750,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1616;Y:434,TestImage,,,,,,,,,,,,
4286,453773,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1603;Y:417,TestImage,,,,,,,,,,,,
4287,453798,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1595;Y:403,TestImage,,,,,,,,,,,,
4288,453822,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1591;Y:398,TestImage,,,,,,,,,,,,
4289,453973,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1589;Y:399,TestImage,,,,,,,,,,,,
4290,453995,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1588;Y:404,TestImage,,,,,,,,,,,,
4291,454021,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1575;Y:455,TestImage,,,,,,,,,,,,
4292,454045,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1569;Y:484,TestImage,,,,,,,,,,,,
4293,454069,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1569;Y:518,TestImage,,,,,,,,,,,,
4294,454093,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1569;Y:544,TestImage,,,,,,,,,,,,
4295,454118,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1569;Y:551,TestImage,,,,,,,,,,,,
4296,454149,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1569;Y:553,TestImage,,,,,,,,,,,,
4297,454173,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1569;Y:557,TestImage,,,,,,,,,,,,
4298,454197,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1569;Y:566,TestImage,,,,,,,,,,,,
4299,454221,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1570;Y:570,TestImage,,,,,,,,,,,,
4300,454233,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,7.05815172195435,56.0722565355531,3.3679084777832,1678.77734375,,,,,,,,
4301,455304,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,9.23460292816162,56.0666127805134,4.1278018951416,1678.80859375,,,,,,,,
4302,456354,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,6.47172832489014,56.1100672721067,2.86154270172119,1678.80859375,,,,,,,,
4303,457412,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,8.02022743225098,56.1456011289448,3.33085203170776,1681.4921875,,,,,,,,
4304,458470,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,7.89461994171143,55.7027238021372,2.41560769081116,1613.57421875,,,,,,,,
